user_id,branches_of_interest,tags_followed,active_hours,buddies
stu_3711,"[""CSE"", ""AI""]","[""coding"", ""events"", ""internships"", ""startups"", ""design""]","[""06:00-09:00"", ""08:00-11:00""]","[""stu_0071"", ""stu_2342""]"
stu_3712,"[""AI"", ""IT""]","[""coding"", ""internships"", ""startups"", ""project""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_0901"", ""stu_0222"", ""stu_0801""]"
stu_3713,"[""CSE""]","[""internships"", ""python"", ""design"", ""ML"", ""clubs""]","[""08:00-11:00"", ""06:00-09:00""]","[""stu_3927"", ""stu_1120"", ""stu_0943"", ""stu_4365""]"
stu_3714,"[""CSE""]","[""clubs"", ""startups"", ""design"", ""career""]","[""12:00-14:00"", ""20:00-23:00""]","[""stu_2941"", ""stu_0656"", ""stu_2372"", ""stu_3468""]"
stu_3715,"[""ECE"", ""IT""]","[""clubs"", ""startups"", ""events"", ""project"", ""ML""]","[""08:00-11:00"", ""20:00-23:00""]","[""stu_1692"", ""stu_1938""]"
stu_3716,"[""DS""]","[""career"", ""clubs"", ""python"", ""design"", ""coding""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_2786"", ""stu_2754""]"
stu_3717,"[""CSE""]","[""internships"", ""project"", ""python""]","[""20:00-23:00"", ""12:00-14:00""]","[""stu_1125"", ""stu_4340"", ""stu_2601"", ""stu_1139""]"
stu_3718,"[""Mech"", ""CSE""]","[""startups"", ""python"", ""events"", ""design"", ""career""]","[""20:00-23:00"", ""12:00-14:00""]","[""stu_4025"", ""stu_3628""]"
stu_3719,"[""DS"", ""CSE""]","[""events"", ""startups"", ""coding"", ""internships"", ""design""]","[""20:00-23:00"", ""12:00-14:00""]","[""stu_1366"", ""stu_2613"", ""stu_4819"", ""stu_0405""]"
stu_3720,"[""Mech"", ""IT""]","[""startups"", ""python"", ""clubs"", ""internships"", ""project""]","[""08:00-11:00"", ""20:00-23:00""]","[""stu_2372"", ""stu_0073""]"
stu_3721,"[""AI""]","[""python"", ""career"", ""coding"", ""startups""]","[""08:00-11:00"", ""06:00-09:00""]","[""stu_1256"", ""stu_1811"", ""stu_1412""]"
stu_3722,"[""AI"", ""Mech""]","[""internships"", ""coding"", ""career"", ""events""]","[""12:00-14:00"", ""20:00-23:00""]","[""stu_3209"", ""stu_0954"", ""stu_1867"", ""stu_2635""]"
stu_3723,"[""ECE""]","[""clubs"", ""python"", ""ML"", ""design"", ""project""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_0817"", ""stu_2846"", ""stu_4536"", ""stu_4107""]"
stu_3724,"[""IT"", ""CSE""]","[""internships"", ""python"", ""startups"", ""events""]","[""06:00-09:00"", ""17:00-19:00""]","[""stu_4909"", ""stu_1736"", ""stu_0951""]"
stu_3725,"[""IT""]","[""python"", ""ML"", ""project"", ""career"", ""events""]","[""20:00-23:00"", ""08:00-11:00""]","[""stu_4691"", ""stu_1885"", ""stu_0511"", ""stu_4227""]"
stu_3726,"[""Mech""]","[""startups"", ""clubs"", ""internships"", ""python""]","[""12:00-14:00"", ""06:00-09:00""]","[""stu_4498"", ""stu_3811"", ""stu_4486"", ""stu_2288""]"
stu_3727,"[""ECE""]","[""ML"", ""project"", ""coding"", ""startups"", ""career""]","[""20:00-23:00"", ""17:00-19:00""]","[""stu_0988"", ""stu_4540""]"
stu_3728,"[""Mech""]","[""career"", ""design"", ""python""]","[""12:00-14:00"", ""06:00-09:00""]","[""stu_1336"", ""stu_3996"", ""stu_2627""]"
stu_3729,"[""ECE"", ""DS""]","[""design"", ""coding"", ""events"", ""python""]","[""17:00-19:00"", ""20:00-23:00""]","[""stu_0411"", ""stu_2078"", ""stu_2525"", ""stu_0096""]"
stu_3730,"[""Mech""]","[""ML"", ""clubs"", ""startups"", ""events""]","[""20:00-23:00"", ""17:00-19:00""]","[""stu_1678"", ""stu_1613"", ""stu_3933"", ""stu_2855""]"
stu_3731,"[""CSE"", ""DS""]","[""startups"", ""design"", ""clubs"", ""career""]","[""17:00-19:00"", ""06:00-09:00""]","[""stu_2042"", ""stu_3059""]"
stu_3732,"[""DS""]","[""clubs"", ""events"", ""career"", ""internships""]","[""06:00-09:00"", ""17:00-19:00""]","[""stu_2931"", ""stu_1440"", ""stu_3922"", ""stu_4990""]"
stu_3733,"[""Mech"", ""DS""]","[""startups"", ""clubs"", ""ML""]","[""20:00-23:00"", ""06:00-09:00""]","[""stu_3830"", ""stu_1849"", ""stu_4342""]"
stu_3734,"[""Mech"", ""DS""]","[""career"", ""ML"", ""design""]","[""06:00-09:00"", ""17:00-19:00""]","[""stu_2232"", ""stu_0162"", ""stu_0350"", ""stu_1325""]"
stu_3735,"[""AI"", ""CSE""]","[""design"", ""ML"", ""clubs"", ""career"", ""internships""]","[""20:00-23:00"", ""06:00-09:00""]","[""stu_1130"", ""stu_3107"", ""stu_4441""]"
stu_3736,"[""Mech"", ""ECE""]","[""events"", ""ML"", ""internships"", ""career""]","[""06:00-09:00"", ""12:00-14:00""]","[""stu_3702"", ""stu_2892"", ""stu_2519"", ""stu_4894""]"
stu_3737,"[""AI""]","[""project"", ""career"", ""design"", ""startups""]","[""06:00-09:00"", ""17:00-19:00""]","[""stu_4083"", ""stu_0696""]"
stu_3738,"[""CSE"", ""IT""]","[""clubs"", ""coding"", ""internships""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_2673"", ""stu_2604"", ""stu_0213"", ""stu_0166""]"
stu_3739,"[""IT""]","[""coding"", ""python"", ""ML"", ""startups""]","[""17:00-19:00"", ""12:00-14:00""]","[""stu_3781"", ""stu_1376"", ""stu_3624""]"
stu_3740,"[""Mech""]","[""project"", ""startups"", ""internships""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_3074"", ""stu_0238""]"
stu_3741,"[""Mech"", ""AI""]","[""internships"", ""design"", ""events"", ""startups""]","[""08:00-11:00"", ""17:00-19:00""]","[""stu_2075"", ""stu_3999"", ""stu_4971"", ""stu_2639""]"
stu_3742,"[""ECE""]","[""project"", ""clubs"", ""python""]","[""17:00-19:00"", ""20:00-23:00""]","[""stu_3566"", ""stu_1474""]"
stu_3743,"[""CSE""]","[""ML"", ""coding"", ""project"", ""career"", ""design""]","[""20:00-23:00"", ""17:00-19:00""]","[""stu_3355"", ""stu_2880"", ""stu_0069""]"
stu_3744,"[""Mech"", ""AI""]","[""events"", ""internships"", ""coding"", ""python"", ""design""]","[""08:00-11:00"", ""20:00-23:00""]","[""stu_2223"", ""stu_3414""]"
stu_3745,"[""DS""]","[""project"", ""clubs"", ""events"", ""internships"", ""ML""]","[""08:00-11:00"", ""12:00-14:00""]","[""stu_4946"", ""stu_3950""]"
stu_3746,"[""DS""]","[""project"", ""coding"", ""startups"", ""internships""]","[""06:00-09:00"", ""08:00-11:00""]","[""stu_0334"", ""stu_1204"", ""stu_3380"", ""stu_2254""]"
stu_3747,"[""AI""]","[""python"", ""career"", ""startups""]","[""06:00-09:00"", ""17:00-19:00""]","[""stu_4852"", ""stu_1999"", ""stu_0032"", ""stu_3563""]"
stu_3748,"[""ECE"", ""AI""]","[""python"", ""design"", ""coding"", ""career"", ""internships""]","[""12:00-14:00"", ""06:00-09:00""]","[""stu_4298"", ""stu_1400"", ""stu_0436""]"
stu_3749,"[""DS""]","[""startups"", ""ML"", ""coding""]","[""17:00-19:00"", ""20:00-23:00""]","[""stu_1432"", ""stu_2826""]"
stu_3750,"[""DS"", ""Mech""]","[""project"", ""coding"", ""internships"", ""design"", ""python""]","[""20:00-23:00"", ""08:00-11:00""]","[""stu_0130"", ""stu_3341"", ""stu_0208"", ""stu_2517""]"
stu_3751,"[""IT"", ""DS""]","[""coding"", ""startups"", ""python""]","[""12:00-14:00"", ""08:00-11:00""]","[""stu_2435"", ""stu_0543"", ""stu_1755"", ""stu_4814""]"
stu_3752,"[""ECE""]","[""ML"", ""python"", ""coding""]","[""12:00-14:00"", ""17:00-19:00""]","[""stu_2963"", ""stu_3141"", ""stu_2876"", ""stu_0638""]"
stu_3753,"[""Mech"", ""IT""]","[""clubs"", ""design"", ""ML"", ""startups""]","[""20:00-23:00"", ""12:00-14:00""]","[""stu_4896"", ""stu_1262"", ""stu_3106""]"
stu_3754,"[""IT"", ""ECE""]","[""internships"", ""python"", ""startups"", ""coding""]","[""20:00-23:00"", ""17:00-19:00""]","[""stu_4717"", ""stu_2229"", ""stu_3039""]"
stu_3755,"[""IT""]","[""events"", ""project"", ""clubs"", ""coding""]","[""12:00-14:00"", ""20:00-23:00""]","[""stu_3765"", ""stu_4478"", ""stu_2354""]"
stu_3756,"[""CSE""]","[""design"", ""ML"", ""python"", ""coding""]","[""20:00-23:00"", ""08:00-11:00""]","[""stu_0879"", ""stu_2659"", ""stu_2280"", ""stu_4275""]"
stu_3757,"[""AI""]","[""events"", ""project"", ""coding""]","[""06:00-09:00"", ""08:00-11:00""]","[""stu_3679"", ""stu_0232"", ""stu_4440""]"
stu_3758,"[""Mech""]","[""clubs"", ""ML"", ""internships"", ""project"", ""startups""]","[""08:00-11:00"", ""20:00-23:00""]","[""stu_0900"", ""stu_3565"", ""stu_3821""]"
stu_3759,"[""Mech""]","[""python"", ""coding"", ""design"", ""internships""]","[""20:00-23:00"", ""17:00-19:00""]","[""stu_2296"", ""stu_3347"", ""stu_2282""]"
stu_3760,"[""CSE""]","[""events"", ""career"", ""design""]","[""08:00-11:00"", ""06:00-09:00""]","[""stu_2720"", ""stu_2989""]"
stu_3761,"[""DS"", ""Mech""]","[""ML"", ""python"", ""project""]","[""06:00-09:00"", ""08:00-11:00""]","[""stu_3384"", ""stu_0209""]"
stu_3762,"[""AI""]","[""internships"", ""python"", ""career"", ""clubs""]","[""12:00-14:00"", ""20:00-23:00""]","[""stu_3573"", ""stu_3449""]"
stu_3763,"[""AI"", ""DS""]","[""design"", ""python"", ""ML"", ""events"", ""project""]","[""06:00-09:00"", ""12:00-14:00""]","[""stu_2195"", ""stu_1469""]"
stu_3764,"[""ECE""]","[""internships"", ""project"", ""career""]","[""17:00-19:00"", ""06:00-09:00""]","[""stu_0419"", ""stu_2513"", ""stu_3454""]"
stu_3765,"[""Mech""]","[""coding"", ""internships"", ""events"", ""project"", ""design""]","[""12:00-14:00"", ""08:00-11:00""]","[""stu_3311"", ""stu_0607"", ""stu_1506"", ""stu_0168""]"
stu_3766,"[""Mech""]","[""startups"", ""design"", ""clubs"", ""coding""]","[""08:00-11:00"", ""20:00-23:00""]","[""stu_0641"", ""stu_3631""]"
stu_3767,"[""DS""]","[""career"", ""clubs"", ""python""]","[""17:00-19:00"", ""20:00-23:00""]","[""stu_3161"", ""stu_0585"", ""stu_0823"", ""stu_1440""]"
stu_3768,"[""DS""]","[""design"", ""project"", ""coding"", ""career""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_3510"", ""stu_2560""]"
stu_3769,"[""IT"", ""DS""]","[""career"", ""project"", ""startups"", ""internships"", ""coding""]","[""08:00-11:00"", ""12:00-14:00""]","[""stu_1876"", ""stu_4815""]"
stu_3770,"[""CSE""]","[""events"", ""design"", ""internships"", ""project"", ""python""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_3820"", ""stu_4428""]"
stu_3771,"[""CSE"", ""AI""]","[""career"", ""ML"", ""project""]","[""06:00-09:00"", ""12:00-14:00""]","[""stu_1446"", ""stu_0783""]"
stu_3772,"[""AI""]","[""clubs"", ""python"", ""startups"", ""career"", ""coding""]","[""06:00-09:00"", ""17:00-19:00""]","[""stu_0962"", ""stu_4323""]"
stu_3773,"[""Mech"", ""DS""]","[""clubs"", ""startups"", ""design"", ""coding""]","[""08:00-11:00"", ""06:00-09:00""]","[""stu_0182"", ""stu_3537"", ""stu_0528"", ""stu_3650""]"
stu_3774,"[""Mech""]","[""career"", ""startups"", ""project"", ""python""]","[""06:00-09:00"", ""17:00-19:00""]","[""stu_3093"", ""stu_3662"", ""stu_1903""]"
stu_3775,"[""Mech"", ""DS""]","[""project"", ""events"", ""career"", ""coding"", ""python""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_2835"", ""stu_1833""]"
stu_3776,"[""DS"", ""CSE""]","[""events"", ""startups"", ""python"", ""coding"", ""clubs""]","[""06:00-09:00"", ""12:00-14:00""]","[""stu_1088"", ""stu_0378"", ""stu_4582""]"
stu_3777,"[""CSE"", ""ECE""]","[""coding"", ""project"", ""internships"", ""events"", ""design""]","[""06:00-09:00"", ""08:00-11:00""]","[""stu_1065"", ""stu_3516"", ""stu_3648""]"
stu_3778,"[""DS""]","[""events"", ""coding"", ""project"", ""career""]","[""20:00-23:00"", ""08:00-11:00""]","[""stu_0863"", ""stu_1625""]"
stu_3779,"[""ECE""]","[""python"", ""ML"", ""events"", ""design"", ""coding""]","[""12:00-14:00"", ""20:00-23:00""]","[""stu_3527"", ""stu_2265"", ""stu_3759""]"
stu_3780,"[""CSE"", ""IT""]","[""ML"", ""coding"", ""career""]","[""20:00-23:00"", ""08:00-11:00""]","[""stu_2193"", ""stu_1297"", ""stu_4254""]"
stu_3781,"[""IT""]","[""startups"", ""ML"", ""internships"", ""coding""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_1285"", ""stu_1917"", ""stu_0422""]"
stu_3782,"[""ECE"", ""DS""]","[""clubs"", ""startups"", ""events"", ""ML"", ""coding""]","[""08:00-11:00"", ""20:00-23:00""]","[""stu_2829"", ""stu_3048""]"
stu_3783,"[""Mech"", ""CSE""]","[""coding"", ""clubs"", ""python"", ""ML"", ""startups""]","[""08:00-11:00"", ""17:00-19:00""]","[""stu_3608"", ""stu_3391"", ""stu_3446""]"
stu_3784,"[""IT"", ""DS""]","[""design"", ""clubs"", ""events"", ""internships"", ""project""]","[""17:00-19:00"", ""06:00-09:00""]","[""stu_2532"", ""stu_1334"", ""stu_4297""]"
stu_3785,"[""DS"", ""IT""]","[""ML"", ""clubs"", ""coding"", ""design"", ""career""]","[""06:00-09:00"", ""17:00-19:00""]","[""stu_4242"", ""stu_1787"", ""stu_1572""]"
stu_3786,"[""AI"", ""ECE""]","[""coding"", ""design"", ""internships"", ""events"", ""ML""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_3129"", ""stu_4325"", ""stu_0716"", ""stu_4688""]"
stu_3787,"[""Mech""]","[""coding"", ""clubs"", ""ML"", ""design"", ""python""]","[""08:00-11:00"", ""06:00-09:00""]","[""stu_0593"", ""stu_2475"", ""stu_3071"", ""stu_3161""]"
stu_3788,"[""CSE"", ""AI""]","[""design"", ""career"", ""python""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_4783"", ""stu_4641"", ""stu_3640"", ""stu_0987""]"
stu_3789,"[""IT"", ""Mech""]","[""design"", ""python"", ""internships"", ""clubs"", ""events""]","[""08:00-11:00"", ""06:00-09:00""]","[""stu_2626"", ""stu_1860""]"
stu_3790,"[""IT""]","[""clubs"", ""ML"", ""design"", ""internships"", ""project""]","[""20:00-23:00"", ""06:00-09:00""]","[""stu_2088"", ""stu_1830"", ""stu_0094""]"
stu_3791,"[""IT""]","[""clubs"", ""project"", ""python"", ""career"", ""ML""]","[""08:00-11:00"", ""17:00-19:00""]","[""stu_1408"", ""stu_2217"", ""stu_0149"", ""stu_1227""]"
stu_3792,"[""Mech""]","[""coding"", ""clubs"", ""ML"", ""startups""]","[""20:00-23:00"", ""17:00-19:00""]","[""stu_2155"", ""stu_4017"", ""stu_4542""]"
stu_3793,"[""DS"", ""ECE""]","[""python"", ""career"", ""events""]","[""06:00-09:00"", ""17:00-19:00""]","[""stu_0761"", ""stu_1896""]"
stu_3794,"[""DS""]","[""ML"", ""career"", ""clubs"", ""coding"", ""startups""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_4688"", ""stu_3549"", ""stu_1407"", ""stu_4711""]"
stu_3795,"[""AI"", ""IT""]","[""internships"", ""career"", ""clubs""]","[""06:00-09:00"", ""08:00-11:00""]","[""stu_1066"", ""stu_0658""]"
stu_3796,"[""AI""]","[""clubs"", ""ML"", ""project"", ""startups""]","[""17:00-19:00"", ""12:00-14:00""]","[""stu_0644"", ""stu_4001"", ""stu_3252"", ""stu_3125""]"
stu_3797,"[""Mech"", ""DS""]","[""coding"", ""career"", ""python""]","[""08:00-11:00"", ""06:00-09:00""]","[""stu_1257"", ""stu_1906"", ""stu_4877""]"
stu_3798,"[""AI"", ""DS""]","[""events"", ""internships"", ""clubs"", ""coding""]","[""08:00-11:00"", ""17:00-19:00""]","[""stu_4083"", ""stu_3660""]"
stu_3799,"[""AI"", ""CSE""]","[""events"", ""coding"", ""internships""]","[""20:00-23:00"", ""08:00-11:00""]","[""stu_1547"", ""stu_4269"", ""stu_0654"", ""stu_0505""]"
stu_3800,"[""IT"", ""DS""]","[""ML"", ""events"", ""coding"", ""startups""]","[""20:00-23:00"", ""12:00-14:00""]","[""stu_0312"", ""stu_2024"", ""stu_1748"", ""stu_1563""]"
stu_3801,"[""Mech""]","[""design"", ""ML"", ""python"", ""events"", ""clubs""]","[""12:00-14:00"", ""20:00-23:00""]","[""stu_4062"", ""stu_0866""]"
stu_3802,"[""DS"", ""ECE""]","[""project"", ""design"", ""internships"", ""clubs""]","[""20:00-23:00"", ""06:00-09:00""]","[""stu_0415"", ""stu_4683""]"
stu_3803,"[""DS"", ""Mech""]","[""clubs"", ""design"", ""ML"", ""python""]","[""17:00-19:00"", ""20:00-23:00""]","[""stu_0802"", ""stu_1312"", ""stu_2555"", ""stu_1318""]"
stu_3804,"[""CSE"", ""AI""]","[""coding"", ""python"", ""clubs"", ""ML""]","[""20:00-23:00"", ""17:00-19:00""]","[""stu_1429"", ""stu_2399""]"
stu_3805,"[""CSE"", ""AI""]","[""career"", ""project"", ""ML""]","[""17:00-19:00"", ""20:00-23:00""]","[""stu_3199"", ""stu_3917"", ""stu_0725"", ""stu_2907""]"
stu_3806,"[""CSE""]","[""clubs"", ""internships"", ""ML"", ""design"", ""coding""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_3406"", ""stu_0136"", ""stu_3607""]"
stu_3807,"[""ECE""]","[""career"", ""python"", ""internships"", ""design""]","[""20:00-23:00"", ""06:00-09:00""]","[""stu_4345"", ""stu_2510"", ""stu_2802"", ""stu_3992""]"
stu_3808,"[""Mech"", ""DS""]","[""clubs"", ""startups"", ""ML""]","[""20:00-23:00"", ""08:00-11:00""]","[""stu_0935"", ""stu_4005"", ""stu_2116""]"
stu_3809,"[""AI"", ""CSE""]","[""internships"", ""coding"", ""clubs"", ""ML"", ""design""]","[""06:00-09:00"", ""17:00-19:00""]","[""stu_2979"", ""stu_3196""]"
stu_3810,"[""IT"", ""Mech""]","[""coding"", ""python"", ""startups"", ""clubs"", ""career""]","[""12:00-14:00"", ""06:00-09:00""]","[""stu_4943"", ""stu_3960"", ""stu_2860"", ""stu_4783""]"
stu_3811,"[""DS""]","[""internships"", ""python"", ""ML""]","[""20:00-23:00"", ""06:00-09:00""]","[""stu_4827"", ""stu_3439"", ""stu_1314""]"
stu_3812,"[""AI""]","[""ML"", ""design"", ""events"", ""coding"", ""career""]","[""20:00-23:00"", ""08:00-11:00""]","[""stu_2942"", ""stu_4240"", ""stu_2363""]"
stu_3813,"[""AI"", ""DS""]","[""events"", ""internships"", ""coding"", ""design""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_3908"", ""stu_4569"", ""stu_2387"", ""stu_0193""]"
stu_3814,"[""Mech"", ""CSE""]","[""startups"", ""events"", ""career"", ""python""]","[""17:00-19:00"", ""12:00-14:00""]","[""stu_0689"", ""stu_0773"", ""stu_3224"", ""stu_4101""]"
stu_3815,"[""AI"", ""CSE""]","[""python"", ""startups"", ""project"", ""ML"", ""events""]","[""08:00-11:00"", ""17:00-19:00""]","[""stu_4383"", ""stu_4625"", ""stu_4534""]"
stu_3816,"[""ECE""]","[""python"", ""coding"", ""clubs""]","[""17:00-19:00"", ""20:00-23:00""]","[""stu_3319"", ""stu_3275""]"
stu_3817,"[""IT"", ""DS""]","[""events"", ""startups"", ""design""]","[""20:00-23:00"", ""06:00-09:00""]","[""stu_3573"", ""stu_1920"", ""stu_1130"", ""stu_0748""]"
stu_3818,"[""DS"", ""IT""]","[""design"", ""clubs"", ""ML""]","[""06:00-09:00"", ""12:00-14:00""]","[""stu_0467"", ""stu_0389"", ""stu_0434"", ""stu_4047""]"
stu_3819,"[""AI"", ""ECE""]","[""clubs"", ""project"", ""coding""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_3545"", ""stu_2936""]"
stu_3820,"[""IT""]","[""events"", ""coding"", ""clubs"", ""project""]","[""08:00-11:00"", ""06:00-09:00""]","[""stu_3375"", ""stu_1822"", ""stu_3897""]"
stu_3821,"[""AI"", ""DS""]","[""design"", ""python"", ""events"", ""startups""]","[""08:00-11:00"", ""20:00-23:00""]","[""stu_4480"", ""stu_4166"", ""stu_1466""]"
stu_3822,"[""Mech"", ""CSE""]","[""events"", ""internships"", ""coding""]","[""17:00-19:00"", ""06:00-09:00""]","[""stu_4640"", ""stu_2284"", ""stu_0172""]"
stu_3823,"[""IT"", ""AI""]","[""coding"", ""events"", ""startups"", ""design"", ""career""]","[""12:00-14:00"", ""20:00-23:00""]","[""stu_2195"", ""stu_1210"", ""stu_0982"", ""stu_3534""]"
stu_3824,"[""AI""]","[""internships"", ""design"", ""career"", ""clubs"", ""coding""]","[""12:00-14:00"", ""17:00-19:00""]","[""stu_3629"", ""stu_0735"", ""stu_4451""]"
stu_3825,"[""AI"", ""Mech""]","[""ML"", ""startups"", ""python"", ""career"", ""internships""]","[""08:00-11:00"", ""12:00-14:00""]","[""stu_4606"", ""stu_4762"", ""stu_0201"", ""stu_2329""]"
stu_3826,"[""Mech"", ""AI""]","[""internships"", ""project"", ""python"", ""startups""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_3269"", ""stu_3174"", ""stu_4980""]"
stu_3827,"[""IT""]","[""python"", ""ML"", ""coding"", ""career"", ""internships""]","[""06:00-09:00"", ""12:00-14:00""]","[""stu_1564"", ""stu_0564""]"
stu_3828,"[""CSE"", ""ECE""]","[""internships"", ""events"", ""design"", ""startups"", ""project""]","[""08:00-11:00"", ""06:00-09:00""]","[""stu_4093"", ""stu_4520"", ""stu_1635""]"
stu_3829,"[""DS""]","[""ML"", ""career"", ""clubs""]","[""12:00-14:00"", ""08:00-11:00""]","[""stu_1250"", ""stu_3765""]"
stu_3830,"[""ECE""]","[""internships"", ""clubs"", ""startups"", ""project"", ""design""]","[""08:00-11:00"", ""12:00-14:00""]","[""stu_1043"", ""stu_0002""]"
stu_3831,"[""ECE"", ""DS""]","[""coding"", ""internships"", ""career"", ""design""]","[""20:00-23:00"", ""06:00-09:00""]","[""stu_4773"", ""stu_4103""]"
stu_3832,"[""Mech"", ""CSE""]","[""career"", ""ML"", ""python""]","[""17:00-19:00"", ""06:00-09:00""]","[""stu_2729"", ""stu_0113"", ""stu_1113""]"
stu_3833,"[""DS""]","[""internships"", ""clubs"", ""coding"", ""startups""]","[""08:00-11:00"", ""12:00-14:00""]","[""stu_0146"", ""stu_0163"", ""stu_1210""]"
stu_3834,"[""CSE"", ""DS""]","[""coding"", ""ML"", ""project"", ""events"", ""clubs""]","[""08:00-11:00"", ""20:00-23:00""]","[""stu_4477"", ""stu_4214"", ""stu_4589"", ""stu_1918""]"
stu_3835,"[""IT""]","[""internships"", ""career"", ""python""]","[""08:00-11:00"", ""12:00-14:00""]","[""stu_2041"", ""stu_4972"", ""stu_2489"", ""stu_3850""]"
stu_3836,"[""IT"", ""CSE""]","[""internships"", ""ML"", ""events""]","[""17:00-19:00"", ""06:00-09:00""]","[""stu_3179"", ""stu_2353"", ""stu_0596"", ""stu_1689""]"
stu_3837,"[""AI""]","[""clubs"", ""events"", ""startups"", ""project"", ""coding""]","[""12:00-14:00"", ""06:00-09:00""]","[""stu_1612"", ""stu_2440"", ""stu_3423"", ""stu_0748""]"
stu_3838,"[""Mech""]","[""project"", ""python"", ""career"", ""internships""]","[""12:00-14:00"", ""08:00-11:00""]","[""stu_1930"", ""stu_2079"", ""stu_0835""]"
stu_3839,"[""CSE"", ""ECE""]","[""events"", ""design"", ""startups"", ""clubs""]","[""20:00-23:00"", ""12:00-14:00""]","[""stu_3754"", ""stu_3320"", ""stu_2228""]"
stu_3840,"[""ECE""]","[""clubs"", ""internships"", ""startups"", ""design""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_3546"", ""stu_1387"", ""stu_4505"", ""stu_4480""]"
stu_3841,"[""ECE"", ""IT""]","[""project"", ""events"", ""python"", ""ML"", ""career""]","[""20:00-23:00"", ""06:00-09:00""]","[""stu_4726"", ""stu_4147"", ""stu_4701"", ""stu_4007""]"
stu_3842,"[""ECE""]","[""coding"", ""python"", ""events"", ""career"", ""internships""]","[""20:00-23:00"", ""12:00-14:00""]","[""stu_4929"", ""stu_3039""]"
stu_3843,"[""AI"", ""Mech""]","[""events"", ""clubs"", ""project"", ""career"", ""internships""]","[""17:00-19:00"", ""12:00-14:00""]","[""stu_0256"", ""stu_1400"", ""stu_4746"", ""stu_3733""]"
stu_3844,"[""DS""]","[""python"", ""clubs"", ""design""]","[""06:00-09:00"", ""17:00-19:00""]","[""stu_2296"", ""stu_4678"", ""stu_2694"", ""stu_0141""]"
stu_3845,"[""IT"", ""AI""]","[""clubs"", ""startups"", ""ML""]","[""17:00-19:00"", ""06:00-09:00""]","[""stu_3178"", ""stu_3023"", ""stu_4179""]"
stu_3846,"[""IT"", ""DS""]","[""coding"", ""ML"", ""internships""]","[""20:00-23:00"", ""08:00-11:00""]","[""stu_2780"", ""stu_3569"", ""stu_2781""]"
stu_3847,"[""Mech""]","[""clubs"", ""startups"", ""python"", ""internships""]","[""06:00-09:00"", ""17:00-19:00""]","[""stu_3560"", ""stu_2352"", ""stu_4816""]"
stu_3848,"[""DS"", ""Mech""]","[""startups"", ""internships"", ""ML"", ""design""]","[""12:00-14:00"", ""20:00-23:00""]","[""stu_4733"", ""stu_4174""]"
stu_3849,"[""Mech"", ""IT""]","[""coding"", ""project"", ""design"", ""clubs""]","[""20:00-23:00"", ""12:00-14:00""]","[""stu_0634"", ""stu_4866""]"
stu_3850,"[""AI""]","[""clubs"", ""startups"", ""design""]","[""12:00-14:00"", ""20:00-23:00""]","[""stu_1563"", ""stu_4174"", ""stu_4794""]"
stu_3851,"[""AI"", ""ECE""]","[""project"", ""clubs"", ""python"", ""coding"", ""career""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_4620"", ""stu_1022""]"
stu_3852,"[""IT"", ""CSE""]","[""ML"", ""events"", ""career"", ""clubs"", ""project""]","[""06:00-09:00"", ""12:00-14:00""]","[""stu_1111"", ""stu_0694"", ""stu_1793"", ""stu_3754""]"
stu_3853,"[""IT"", ""AI""]","[""events"", ""startups"", ""design""]","[""06:00-09:00"", ""08:00-11:00""]","[""stu_4741"", ""stu_1213"", ""stu_3036"", ""stu_1943""]"
stu_3854,"[""AI"", ""Mech""]","[""career"", ""ML"", ""events""]","[""17:00-19:00"", ""06:00-09:00""]","[""stu_0179"", ""stu_1641"", ""stu_0058"", ""stu_3900""]"
stu_3855,"[""DS""]","[""startups"", ""events"", ""project"", ""coding""]","[""12:00-14:00"", ""20:00-23:00""]","[""stu_0662"", ""stu_0404"", ""stu_1775"", ""stu_0887""]"
stu_3856,"[""Mech"", ""CSE""]","[""internships"", ""python"", ""coding"", ""project""]","[""06:00-09:00"", ""08:00-11:00""]","[""stu_1039"", ""stu_4643"", ""stu_4621""]"
stu_3857,"[""CSE"", ""AI""]","[""design"", ""internships"", ""career""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_4800"", ""stu_4315"", ""stu_0884""]"
